fire_id,usgs_gage,watershed_area_m2,burned_area_m2,na_l2name,mat_c,map_mm_yr
CA3926312332020080704,11462500,1307248332.0307446,4331346.741212619,MEDITERRANEAN CALIFORNIA,13.914166666666667,10595.902500000002
CA3926312332020080704,11462500,1772524064.122776,4331346.741212619,MEDITERRANEAN CALIFORNIA,13.914166666666667,10595.902500000002
CA3926312332020080704,11462500,2046956877.3349075,4331346.741212619,MEDITERRANEAN CALIFORNIA,13.914166666666667,10595.902500000002
CA3926312332020080704,11462500,3462647192.390622,4331346.741212619,MEDITERRANEAN CALIFORNIA,13.914166666666667,10595.902500000002
CA3926312332020080704,11463980,2046956877.3349075,4331346.741212619,MEDITERRANEAN CALIFORNIA,13.485,10208.737500000001
CA3926312332020080704,11463980,3462647192.390622,4331346.741212619,MEDITERRANEAN CALIFORNIA,13.485,10208.737500000001
CA3926312332020080704,11467000,3462647192.390622,4331346.741212619,MEDITERRANEAN CALIFORNIA,13.485,10208.737500000001
GA3466908400020081110,02336120,91812376.48226754,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336120,225207095.08848017,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336120,19340540139.190678,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336120,5323767471.396324,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336240,225207095.08848017,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336240,77631801.64264902,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336240,19340540139.190678,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336240,5323767471.396324,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336300,225207095.08848017,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336300,19340540139.190678,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336300,5323767471.396324,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336313,7388078.132731148,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336313,19340540139.190678,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336313,5323767471.396324,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336360,72611624.21056423,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336360,97280919.55895115,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336360,19340540139.190678,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336360,5323767471.396324,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336410,97280919.55895115,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336410,19340540139.190678,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
GA3466908400020081110,02336410,5323767471.396324,2658748.3201041296,SOUTHEASTERN USA PLAINS,16.073333333333334,14741.489999999998
MN4760709642520080507,05082500,64349475025.443924,2022556.959682652,TEMPERATE PRAIRIES,5.220833333333332,3561.1874999999995
MN4768309625820080503,05082500,64349475025.443924,8439064.765980048,TEMPERATE PRAIRIES,5.220833333333332,3561.1874999999995
FL2951008172520080129,02244040,15621979889.847572,2421950.876682856,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.218333333333334,13583.6475
FL2949508175820080220,02244040,15621979889.847572,2421192.0236723856,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.218333333333334,13583.6475
FL2899908157320080721,02236125,8806084638.331383,8236790.221399313,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2899908157320080721,02236125,15621979889.847572,8236790.221399313,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2791408101520080725,02236125,8806084638.331383,5791822.1992460145,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2791408101520080725,02236125,15621979889.847572,5791822.1992460145,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2810508100520080728,02236125,8806084638.331383,4792891.498929206,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2810508100520080728,02236125,15621979889.847572,4792891.498929206,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2940608180020080729,02236125,8806084638.331383,2476736.524958688,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2940608180020080729,02236125,15621979889.847572,2476736.524958688,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2800508096220080801,02236125,8806084638.331383,3492244.665921811,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2800508096220080801,02236125,15621979889.847572,3492244.665921811,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2879408146520080919,02236125,8806084638.331383,2234891.692986991,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2879408146520080919,02236125,15621979889.847572,2234891.692986991,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2848508111020081111,02236125,8806084638.331383,3937597.204660458,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2848508111020081111,02236125,15621979889.847572,3937597.204660458,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
OK3591609851020080311,07239450,34100183251.111397,4943749.655411865,SOUTH CENTRAL SEMI-ARID PRAIRIES,15.755833333333333,6837.48
OK3591609851020080311,07239450,34749625162.08223,4943749.655411865,SOUTH CENTRAL SEMI-ARID PRAIRIES,15.755833333333333,6837.48
OK3591609851020080311,07239450,35466705752.91305,4943749.655411865,SOUTH CENTRAL SEMI-ARID PRAIRIES,15.755833333333333,6837.48
OK3591609851020080311,07239450,35256253325.88136,4943749.655411865,SOUTH CENTRAL SEMI-ARID PRAIRIES,15.755833333333333,6837.48
OK3591609851020080311,07241000,34749625162.08223,4943749.655411865,SOUTH CENTRAL SEMI-ARID PRAIRIES,15.924166666666666,8188.905000000001
OK3591609851020080311,07241000,35466705752.91305,4943749.655411865,SOUTH CENTRAL SEMI-ARID PRAIRIES,15.924166666666666,8188.905000000001
OK3591609851020080311,07241000,35256253325.88136,4943749.655411865,SOUTH CENTRAL SEMI-ARID PRAIRIES,15.924166666666666,8188.905000000001
FL2800308113520080721,02236125,8806084638.331383,48740.5917925379,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2800308113520080721,02236125,15621979889.847572,48740.5917925379,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2809908095620080731,02236125,8806084638.331383,3238524.041240177,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2809908095620080731,02236125,15621979889.847572,3238524.041240177,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2907408112920081029,02236125,8806084638.331383,15793.742988014033,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2907408112920081029,02236125,15621979889.847572,15793.742988014033,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2918408159720080805,02236125,8806084638.331383,3597958.903829455,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2918408159720080805,02236125,15621979889.847572,3597958.903829455,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2938808178520080719,02236125,8806084638.331383,3185041.0091011804,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2938808178520080719,02236125,15621979889.847572,3185041.0091011804,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
UT3734911299720090707,09406000,2388729855.165072,7515540.908673616,COLD DESERTS,13.5775,284.895
CO3866310477820090303,07106000,187389193020.8179,20790214.904347304,SOUTH CENTRAL SEMI-ARID PRAIRIES,11.8875,770.6775000000001
CO3866310477820090303,07106000,16187230827.934072,20790214.904347304,SOUTH CENTRAL SEMI-ARID PRAIRIES,11.8875,770.6775000000001
CO3866310477820090303,07106000,1760423543.0261366,20790214.904347304,SOUTH CENTRAL SEMI-ARID PRAIRIES,11.8875,770.6775000000001
FL2946408181220090416,02236125,8806084638.331383,7643999.978076752,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2946408181220090416,02236125,15621979889.847572,7643999.978076752,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2943708181720090417,02236125,8806084638.331383,2277310.3235314772,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2943708181720090417,02236125,15621979889.847572,2277310.3235314772,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2941808180020090609,02236125,8806084638.331383,3523572.8278467534,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2941808180020090609,02236125,15621979889.847572,3523572.8278467534,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2930908178720090609,02236125,8806084638.331383,4807489.32080319,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2930908178720090609,02236125,15621979889.847572,4807489.32080319,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2932308176020090616,02236125,8806084638.331383,4069735.092982952,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2932308176020090616,02236125,15621979889.847572,4069735.092982952,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2934408169420090618,02236125,8806084638.331383,8962538.967961151,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2934408169420090618,02236125,15621979889.847572,8962538.967961151,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2905108153720090214,02236125,8806084638.331383,3078717.765352353,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2905108153720090214,02236125,15621979889.847572,3078717.765352353,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2903208150920090601,02236125,8806084638.331383,3130232.373939326,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2903208150920090601,02236125,15621979889.847572,3130232.373939326,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2903408158020090615,02236125,8806084638.331383,3069229.283149735,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2903408158020090615,02236125,15621979889.847572,3069229.283149735,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2905108159520090618,02236125,8806084638.331383,5954901.958989944,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2905108159520090618,02236125,15621979889.847572,5954901.958989944,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2902708160220090713,02236125,8806084638.331383,3472686.852295177,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2902708160220090713,02236125,15621979889.847572,3472686.852295177,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2884208141720090717,02236125,8806084638.331383,5051173.0109141795,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2884208141720090717,02236125,15621979889.847572,5051173.0109141795,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2856208086820090210,02236125,8806084638.331383,6400969.956433266,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2856208086820090210,02236125,15621979889.847572,6400969.956433266,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2853308090420090223,02236125,8806084638.331383,3602431.4450939847,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2853308090420090223,02236125,15621979889.847572,3602431.4450939847,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2858408092520091023,02235500,8806084638.331383,2814394.960583971,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2858408092520091023,02235500,8102376218.031014,2814394.960583971,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2858408092520091023,02235500,381681.80472396937,2814394.960583971,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2858408092520091023,02235500,15621979889.847572,2814394.960583971,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2858408092520091023,02236125,8806084638.331383,2814394.960583971,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2858408092520091023,02236125,15621979889.847572,2814394.960583971,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
FL2855208090520091023,02235500,8806084638.331383,2726093.274171184,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,21.934166666666666,13572.689999999999
